username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Kumargautamkg;2015-12-01 22:43;1;1;"It's turning out to be a calamity in #Chennai . Prayers and wishes for solution way above politics. #ChennaiFloods";;;#Chennai #ChennaiFloods;"671738806706552832";https://twitter.com/Kumargautamkg/status/671738806706552832
KameeniChhori;2015-12-01 22:43;2;4;"Now people are tweeting about pregnant lady in Mudichur to get RTs. SHE ALREADY RECIEVED HELP GUYS. STOP IT. #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671738788960329728";https://twitter.com/KameeniChhori/status/671738788960329728
sarvarta;2015-12-01 22:43;0;2;"State govts need a strong social media team to address disasters for effective coordination. #ChennaiFloods";;;#ChennaiFloods;"671738782052458496";https://twitter.com/sarvarta/status/671738782052458496
VidyaKrishnan;2015-12-01 22:42;8;9;"Cannot f*** belv Times Now. Had this been Mumbai or Delhi drowning instead, would you have continued with newshour debate!! #ChennaiFloods";;;#ChennaiFloods;"671738722853908480";https://twitter.com/VidyaKrishnan/status/671738722853908480
ynakg;2015-12-01 22:42;92;6;"#ChennaiFloods #ChennaiRainsHelp Emergency Contacts pic.twitter.com/LZkWyzy8mH";;;#ChennaiFloods #ChennaiRainsHelp;"671738722472235009";https://twitter.com/ynakg/status/671738722472235009
neeraj_rajput;2015-12-01 22:42;0;0;"#ChennaiFloods Navy rescue team dplyd in Gandhingr Adyar Bridge along Buckingham Canal area flooded ordrd by local admin 2b evacuated.";;;#ChennaiFloods;"671738686883540993";https://twitter.com/neeraj_rajput/status/671738686883540993
fromdeepak;2015-12-01 22:42;3;0;"@SPIcinemas and @ags_cinemas opened Their door for neediest peopls pls use of it #chennairains #ChennaiFloods #ChennaiRainsHelp";;@SPIcinemas @ags_cinemas;#chennairains #ChennaiFloods #ChennaiRainsHelp;"671738670987120640";https://twitter.com/fromdeepak/status/671738670987120640
rangats;2015-12-01 22:42;8;0;"RT " @chennaiweather : Tambaram 40 cms last 14 hours and still raining #chennaifloods " #chennairains";;@chennaiweather;#chennaifloods #chennairains;"671738631103606784";https://twitter.com/rangats/status/671738631103606784
aakagoo;2015-12-01 22:42;2;0;"Humanity lives on in chennai.... Thanks to all who helped the lady in labour pain... #Chennai #Chennairains #ChennaiFloods @Chennai_Rains";;@Chennai_Rains;#Chennai #Chennairains #ChennaiFloods;"671738626422665217";https://twitter.com/aakagoo/status/671738626422665217
chuppandi;2015-12-01 22:42;1;0;"#chennairains #Chennai #ChennaiFloods Porur to kundrathur road is not reachable completely. Anybody need help around porur ?";;;#chennairains #Chennai #ChennaiFloods;"671738616129851392";https://twitter.com/chuppandi/status/671738616129851392
chennaikat;2015-12-01 22:42;8;1;"Let us organise ourselves and find ways to help each other over next few days. In 5 easy tweets, a DIY kit to volunteerism. #ChennaiFloods";;;#ChennaiFloods;"671738615181934592";https://twitter.com/chennaikat/status/671738615181934592
OfficialVinoth;2015-12-01 22:42;0;0;"9677066100. Chennai ARMY HELPLINE #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671738599818178562";https://twitter.com/OfficialVinoth/status/671738599818178562
vidhy_srividhya;2015-12-01 22:42;0;0;"Dont expect, please help each other. Be safe #ChennaiFloods";;;#ChennaiFloods;"671738594977951744";https://twitter.com/vidhy_srividhya/status/671738594977951744
gopalbalaji;2015-12-01 22:42;5;0;"Dear @SPIcinemas Are you opening all your theatres for #Chennaifloods for night stay or only Royapetah @bhaveshdshah";;@SPIcinemas @bhaveshdshah;#Chennaifloods;"671738582428618752";https://twitter.com/gopalbalaji/status/671738582428618752
shreeshareddy;2015-12-01 22:42;101;18;"A cab driver asked for Rs 12,000 to drop a passenger from #Chennai airport to Royapettah! #chennairains #ChennaiFloods";;;#Chennai #chennairains #ChennaiFloods;"671738574987890688";https://twitter.com/shreeshareddy/status/671738574987890688
raksha_vijay;2015-12-01 22:42;41;8;"5000 food pkts are ready for distribution Pls call vineet 9840426263 Gaurav Jain 9841062626 @anirudhofficial #chennairains #ChennaiFloods";;@anirudhofficial;#chennairains #ChennaiFloods;"671738544432406528";https://twitter.com/raksha_vijay/status/671738544432406528
DiaQuery;2015-12-01 22:41;0;0;"Poor thing Chennai. People are roasted by a merciless sun all year. And when rains come to the rescue, it does this. #ChennaiFloods";;;#ChennaiFloods;"671738520449380352";https://twitter.com/DiaQuery/status/671738520449380352
jaisearok;2015-12-01 22:41;0;0;"CHENNAI...Guys please be safe.. Avoid roaming and be with ur family nd friends..proud 2 see many helping hands #ChennaiFloods #chennairains";;;#ChennaiFloods #chennairains;"671738471543758848";https://twitter.com/jaisearok/status/671738471543758848
Mithun_18;2015-12-01 22:41;2;0;"It's great to know that people are helping each other out. #PrayforChennai #chennairains #ChennaiFloods https:// twitter.com/Priyamvathap/s tatus/671719975292276736 ";;;#PrayforChennai #chennairains #ChennaiFloods;"671738445979516928";https://twitter.com/Mithun_18/status/671738445979516928
RahejaVinod;2015-12-01 22:41;1;1;"#chennairains Do offer your house help & driver place in your home. They need it most #ChennaiRainsHelp #ChennaiFloods";;;#chennairains #ChennaiRainsHelp #ChennaiFloods;"671738433912442880";https://twitter.com/RahejaVinod/status/671738433912442880
vimalraj9524;2015-12-01 22:41;3;1;"Chennai full help lines numbers Share to all @RDRajaofficial @Siva_Kartikeyan #Chennairains #ChennaiFloods pic.twitter.com/bS6YUsovJ2";;@RDRajaofficial @Siva_Kartikeyan;#Chennairains #ChennaiFloods;"671738430401871872";https://twitter.com/vimalraj9524/status/671738430401871872
ammfazlan;2015-12-01 22:41;0;1;"Stay safe Chennai people :/ #ChennaiFloods";;;#ChennaiFloods;"671738393152192512";https://twitter.com/ammfazlan/status/671738393152192512
chennaiweather;2015-12-01 22:41;102;30;"Tambaram 40 cms last 14 hours and still raining #chennaifloods";;;#chennaifloods;"671738380762288129";https://twitter.com/chennaiweather/status/671738380762288129
vidhy_srividhya;2015-12-01 22:41;0;0;"#ChennaiFloods People who are helping the needy, real God's. Stay safe and do more. Hats off guys";;;#ChennaiFloods;"671738361770471424";https://twitter.com/vidhy_srividhya/status/671738361770471424
dinakaran;2015-12-01 22:41;2;1;"Looks like a mini pralaya in #Chennai #ChennaiFloods";;;#Chennai #ChennaiFloods;"671738314118971392";https://twitter.com/dinakaran/status/671738314118971392
jameelsjam;2015-12-01 22:41;0;1;"Thanks Mam for this special report ccing this to politicians @narendramodi @OfficeOfRG & @TimesNow #ChennaiFloods https:// twitter.com/malinip/status /671737002023256064 ";;@narendramodi @OfficeOfRG @TimesNow;#ChennaiFloods;"671738291587166208";https://twitter.com/jameelsjam/status/671738291587166208
SrividhyaM;2015-12-01 22:41;1;0;"Never thought about these hash tags. But things are getting worse. When will the rain stop? #chennairains #ChennaiFloods Dunno how to help";;;#chennairains #ChennaiFloods;"671738289540435968";https://twitter.com/SrividhyaM/status/671738289540435968
Phoniexwave;2015-12-01 22:40;1;0;"OLA boats helpline - 7708068600 (only in Chennai) make use of this ppl, do spread #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671738269516845056";https://twitter.com/Phoniexwave/status/671738269516845056
bhumika1231;2015-12-01 22:40;2;2;"#ChennaiHelp Mobile recharge request who are stuck n low balance #ChennaiRains #ChennaiFloods #ChennaiHelp #Chennai https:// twitter.com/iam_Tharani/st atus/671735447740002304 ";;;#ChennaiHelp #ChennaiRains #ChennaiFloods #ChennaiHelp #Chennai;"671738258573930496";https://twitter.com/bhumika1231/status/671738258573930496
NeerajRKrish;2015-12-01 22:40;0;0;"If there's anyone at @facebook who is reading this, please activate the safety check feature. #Chennai needs it! #ChennaiFloods";;@facebook;#Chennai #ChennaiFloods;"671738218362998784";https://twitter.com/NeerajRKrish/status/671738218362998784
MettaYogaIL;2015-12-01 22:40;5;0;"#chennairains find accomodations here! http:// klipher.com/savechennai/ #TamilNaduRains #ChennaiFloods #Chennai @AboutIndia can you RT please?";;@AboutIndia;#chennairains #TamilNaduRains #ChennaiFloods #Chennai;"671738194560462849";https://twitter.com/MettaYogaIL/status/671738194560462849
vikramsuv;2015-12-01 22:40;0;0;"Absolutely love the way Twitter has responded to #ChennaiFloods ; best use of social media";;;#ChennaiFloods;"671738167620341761";https://twitter.com/vikramsuv/status/671738167620341761
MDRites;2015-12-01 22:40;0;0;"The pathetic situation in my city. #ChennaiFloods Kindly share. http:// fb.me/4cFK6GZuP";;;#ChennaiFloods;"671738151732310017";https://twitter.com/MDRites/status/671738151732310017
j_dhillon6;2015-12-01 22:39;0;0;"News channels are debating on National Anthem but not covering #ChennaiFloods #irony";;;#ChennaiFloods #irony;"671737976192303104";https://twitter.com/j_dhillon6/status/671737976192303104
im_vki;2015-12-01 22:39;81;7;"Boats available in #Mudichur and #Urapakkam contact : 7708068600 #ChennaiFloods #chennairains #chennairainupdates";Chennai, India;;#Mudichur #Urapakkam #ChennaiFloods #chennairains #chennairainupdates;"671737959670874113";https://twitter.com/im_vki/status/671737959670874113
manojkumar8129;2015-12-01 22:39;1;0;"Help Line plzzz all people follow these #chennairains #ChennaiFloods pic.twitter.com/BE8Qx0O7XO";;;#chennairains #ChennaiFloods;"671737956177080320";https://twitter.com/manojkumar8129/status/671737956177080320
flyvenkat;2015-12-01 22:39;70;8;"Near parrys. Can accommodate 10 people in my house: Rayeez ahmed (8939141233) #ChennaiRainsHelp #Chennai #ChennaiFloods #ChennaiRains";;;#ChennaiRainsHelp #Chennai #ChennaiFloods #ChennaiRains;"671737906935894017";https://twitter.com/flyvenkat/status/671737906935894017
CaptDKS;2015-12-01 22:39;55;12;"@CaptDKS #ChennaiFloods . Navy rescue team deployed in Gandhinagar area beyond Adyar Bridge along Buckingham Canal to facilitate evacuation";;@CaptDKS;#ChennaiFloods;"671737901764370432";https://twitter.com/CaptDKS/status/671737901764370432
iBehindMe;2015-12-01 22:39;68;21;"Any help needed around Thiruvanmiyur area let me know... #chennairains #ChennaiFloods #Chennaifloodrelief";;;#chennairains #ChennaiFloods #Chennaifloodrelief;"671737884169265152";https://twitter.com/iBehindMe/status/671737884169265152
DINESHRAMASAMY1;2015-12-01 22:39;0;0;"#chennairains #ChennaiFloods never experinced such rains in the city. Prayers always for our ppl. Be strong. We can obercome this pain.";;;#chennairains #ChennaiFloods;"671737868092477440";https://twitter.com/DINESHRAMASAMY1/status/671737868092477440
SreeHarsha2015;2015-12-01 22:39;6;1;"We should really appreciate the spirit of Chennai people and their helping nature #chennairains #ChennaiFloods";Rajendra Nagar, India;;#chennairains #ChennaiFloods;"671737797569449984";https://twitter.com/SreeHarsha2015/status/671737797569449984
shreeshareddy;2015-12-01 22:38;26;4;"At least 1000 passengers stranded at #Chennai airport, several flights cancelled #chennairains #ChennaiFloods";;;#Chennai #chennairains #ChennaiFloods;"671737688995696641";https://twitter.com/shreeshareddy/status/671737688995696641
divya_deena;2015-12-01 22:38;2;1;"Chennai helpline numbers ...pls note it down. Stay safe chennai #ChennaiFloods #chennairains @dhanushkraja pic.twitter.com/iHaIKOd4UX";;@dhanushkraja;#ChennaiFloods #chennairains;"671737685417979904";https://twitter.com/divya_deena/status/671737685417979904
bhumika1231;2015-12-01 22:38;2;2;"#urgent #help RT pregnant lady needs help #Mudichur , #ChennaiHelp #ChennaiRains #ChennaiFloods https:// twitter.com/joe_selva1/sta tus/671735649574129664 ";;;#urgent #help #Mudichur #ChennaiHelp #ChennaiRains #ChennaiFloods;"671737666573045761";https://twitter.com/bhumika1231/status/671737666573045761
Texx_willer;2015-12-01 22:38;5;0;"PLS HELP #chennairains #ChennaiFloods #chennairainshelp https:// twitter.com/riyazdentist/s tatus/671737208353644544 ";;;#chennairains #ChennaiFloods #chennairainshelp;"671737656733134851";https://twitter.com/Texx_willer/status/671737656733134851
ekalakhani;2015-12-01 22:38;0;1;"Stay safe Chennai peeps.. Sending you lots of love! #chennairains #ChennaiFloods pic.twitter.com/ull16acV9s";Mumbai, India;;#chennairains #ChennaiFloods;"671737653423927296";https://twitter.com/ekalakhani/status/671737653423927296
gopalbalaji;2015-12-01 22:38;124;34;"Doors opened by @SPIcinemas for people stuck in floods #Chennaifloods";;@SPIcinemas;#Chennaifloods;"671737549560254464";https://twitter.com/gopalbalaji/status/671737549560254464
ProudPurian;2015-12-01 22:38;2;2;"This horrifying #Chennaifloods reminds me of @purijagan Sir's words that "The Biggest Pain, loss to humanity is always caused by the Nature!";;@purijagan;#Chennaifloods;"671737524134395904";https://twitter.com/ProudPurian/status/671737524134395904
helwintony;2015-12-01 22:37;4;1;"This is a worst flood Chennai has ever faced & National Medias are least bothered #BoycottIndianNationalMedia #ChennaiRains #ChennaiFloods";;;#BoycottIndianNationalMedia #ChennaiRains #ChennaiFloods;"671737443616317441";https://twitter.com/helwintony/status/671737443616317441
tamilank;2015-12-01 22:37;0;0;"#chennairains #ChennaiFloods Even if u can't help, that's fine but don't spread panicking news.";;;#chennairains #ChennaiFloods;"671737354856636418";https://twitter.com/tamilank/status/671737354856636418
Chennaist;2015-12-01 22:37;0;1;"Had a hard time in moving the inverter to safety in my inundated veranda. Mudiala da Saami #chennairains #ChennaiFloods";;;#chennairains #ChennaiFloods;"671737331573874688";https://twitter.com/Chennaist/status/671737331573874688
jaswanth_thota;2015-12-01 22:37;1;0;"AT VANDALUR, WE CAN ACCOMMODATE 5 - 8 PEOPLE, IF ANY ONE NEEDS IMMEDIATELY CALL @9629342847. #Chennaifloodrelief #ChennaiFloods";Bengaluru, India;@9629342847;#Chennaifloodrelief #ChennaiFloods;"671737275831586816";https://twitter.com/jaswanth_thota/status/671737275831586816
ViNoDcaptivates;2015-12-01 22:36;2;0;"#chennairains #chennaiweather #ChennaiFloods #india #OMR #AGS cinemas giving shelter 2ppl stranded in siruseri roads https:// twitter.com/VigneshKanda/s tatus/671735910065561600 ";;;#chennairains #chennaiweather #ChennaiFloods #india #OMR #AGS;"671737265274523648";https://twitter.com/ViNoDcaptivates/status/671737265274523648
suresh97;2015-12-01 22:36;3;0;"SRM University accommodating people in their building Contact Mr.Jogani 9840042152 #ChennaiFloods";;;#ChennaiFloods;"671737229513850881";https://twitter.com/suresh97/status/671737229513850881
Kingkrish94;2015-12-01 22:36;3;0;"To all people from TN keep Retweeting all those helpline numbers and all useful information about #ChennaiFloods";;;#ChennaiFloods;"671737191723237376";https://twitter.com/Kingkrish94/status/671737191723237376
innatephix;2015-12-01 22:36;3;1;"#chennairains helpline #chennairains #ChennaiFloods #ChennaiDrowning #savechennai #PrayforChennai http://twitter.com/i_actorsasi/status/671730740661497856/photo/1 pic.twitter.com/ppbVrTeNgT";;;#chennairains #chennairains #ChennaiFloods #ChennaiDrowning #savechennai #PrayforChennai;"671737186195144704";https://twitter.com/innatephix/status/671737186195144704
prabhubalaji2;2015-12-01 22:36;15;0;"Help his dad :/ no : 9843044646 #chennairains #ChennaiFloods #chennaiweather https:// twitter.com/itisprashanth/ status/671736713648058368 ";Nagercoil, India;;#chennairains #ChennaiFloods #chennaiweather;"671737157778673664";https://twitter.com/prabhubalaji2/status/671737157778673664
69thChapter;2015-12-01 22:36;0;0;"But how to get out of Chennai first ? #chennairains #ChennaiFloods https:// twitter.com/TheRainPoet/st atus/671735649389555712 ";;;#chennairains #ChennaiFloods;"671737146919686144";https://twitter.com/69thChapter/status/671737146919686144
bhumika1231;2015-12-01 22:36;1;0;"#ChennaiRains #ChennaiFloods #ChennaiHelp donate https:// twitter.com/Sujith_Spy/sta tus/671735728452141056 ";;;#ChennaiRains #ChennaiFloods #ChennaiHelp;"671737118062964737";https://twitter.com/bhumika1231/status/671737118062964737
sona2905;2015-12-01 22:36;17;11;"I didn't know that tyranny of distance for journalists included chennai too #ChennaiFloods";;;#ChennaiFloods;"671737104267874304";https://twitter.com/sona2905/status/671737104267874304
SaranamMusical;2015-12-01 22:36;3;0;"This may help the needed.. Pls share.. Respect @KumarKathiresan @chennaiweather #chennairains #ChennaiFloods https:// twitter.com/KumarKathiresa n/status/671718830394048512 ";;@KumarKathiresan @chennaiweather;#chennairains #ChennaiFloods;"671737074668593156";https://twitter.com/SaranamMusical/status/671737074668593156
