username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink
shyam_badbadwal	02-12-2015 00:57	2	1	Tweet or msg me ppl stuck in Adyar area. My Friends at IITM will happy to help. #chennairains #ChennaiFloods #Chennaifloodrelief #chennai			#chennairains #ChennaiFloods #Chennaifloodrelief #chennai	671772750717911040	https://twitter.com/shyam_badbadwal/status/671772750717911040
PallPakk	02-12-2015 00:57	0	1	#chennairains #ChennaiFloods besant nagar MGRoad floods pic.twitter.com/7YOTduz9SX			#chennairains #ChennaiFloods	671772719990509568	https://twitter.com/PallPakk/status/671772719990509568
chennai_vasi	02-12-2015 00:57	2	0	#chennairains #ChennaiFloods plz some one help them they were still struck https:// twitter.com/M_RajaMohamed/ status/671759169616154624 			#chennairains #ChennaiFloods	671772718363115520	https://twitter.com/chennai_vasi/status/671772718363115520
INDIANARMY14	02-12-2015 00:57	9	2	NDRF helplines 011-24363260 & +919711077372 #ChennaiFloods #ChennaiRainsHelp #HelpChennai #chennairains			#ChennaiFloods #ChennaiRainsHelp #HelpChennai #chennairains	671772705855696896	https://twitter.com/INDIANARMY14/status/671772705855696896
HindustanSpeaks	02-12-2015 00:57	0	0	Thoughts & prayers with people in Chennai...G'night #chennairains #ChennaiFloods #Chennaifloodrelief			#chennairains #ChennaiFloods #Chennaifloodrelief	671772698549215232	https://twitter.com/HindustanSpeaks/status/671772698549215232
rafa_rkx	02-12-2015 00:57	0	0	#chennairains #ChennaiFloods https:// twitter.com/BalaguruSivam/ status/671722442302365696 			#chennairains #ChennaiFloods	671772647978500096	https://twitter.com/rafa_rkx/status/671772647978500096
Khayali_Pullao	02-12-2015 00:57	2	0	This page is providing hourly Rain updates and forecasts. #ChennaiFloods #chennairainupdates https:// m.facebook.com/tamilnaduweath erman/?refid=52&_ft_=qid.6223398473714570723:mf_story_key.-2772927371607945122 			#ChennaiFloods #chennairainupdates	671772614012985344	https://twitter.com/Khayali_Pullao/status/671772614012985344
csmony	02-12-2015 00:57	0	1	Prayers for chennai and her people #stay safe everyone #ChennaiFloods pic.twitter.com/0NT0nVH67k			#stay #ChennaiFloods	671772610649317377	https://twitter.com/csmony/status/671772610649317377
sabari001	02-12-2015 00:57	0	0	To everyone who has retweeted					
amritalakshmi1	02-12-2015 00:57	0	1	Free Medical Assistance to Flood Victims! #chennairains #ChennaiFloods #Chennai https:// twitter.com/JanuPaigeVJ/st atus/671769656219185152 			#chennairains #ChennaiFloods #Chennai	671772595541422080	https://twitter.com/amritalakshmi1/status/671772595541422080
shaikh_azeem	02-12-2015 00:57	0	0	#ChennaiFloods : IMD predicts heavy rains in #TamilNadu 					
VocieOfHindu	02-12-2015 00:57	1	1	RT flyvenkat: Velacherry: can accomodate 5 members without food: Manoj Kumar(9790703730) #ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Ch 			#ChennaiRainsHelp #ChennaiRains #ChennaiFloods #Ch	671772567900987392	https://twitter.com/VocieOfHindu/status/671772567900987392
ragav_vijay10	02-12-2015 00:57	1	0	Chennai #Army Helpline is now open Call - 9840295100 #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods @vp_offl @actorkaruna		@vp_offl @actorkaruna	#Army #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods	671772550867738624	https://twitter.com/ragav_vijay10/status/671772550867738624
rafa_rkx	02-12-2015 00:57	0	0	#chennairains #ChennaiFloods medavakkam guys need urgent https:// twitter.com/ArchanaArchuu/ status/671770412506701824 			#chennairains #ChennaiFloods	671772543787786240	https://twitter.com/rafa_rkx/status/671772543787786240
ActorVijayLove	02-12-2015 00:57	1	0	Pregnant lady in labour in madipakkam area needs help. Contact 8122226002 Please share #ChennaiFloods #ChennaiRainsHelp @AR_Murugadoss		@AR_Murugadoss	#ChennaiFloods #ChennaiRainsHelp	671772528948486144	https://twitter.com/ActorVijayLove/status/671772528948486144
PeninsulaQatar	02-12-2015 00:57	2	0	Record rainfall batters #Chennai 					
SirJadeja	02-12-2015 00:57	28	14	#ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/MVignesh0106/s tatus/671772176916221952 			#ICanAccommodate #chennairains #ChennaiFloods	671772524968083457	https://twitter.com/SirJadeja/status/671772524968083457
a_aashish_	02-12-2015 00:57	92	3	More helpline numbers..kindly spread.. #ChennaiRains #ChennaiFloods #ChennaiRainsHelp #ChennaiRainsHelp pic.twitter.com/HIXRPJobCc			#ChennaiRains #ChennaiFloods #ChennaiRainsHelp #ChennaiRainsHelp	671772505296646144	https://twitter.com/a_aashish_/status/671772505296646144
Critic2015	02-12-2015 00:56	0	0	#chennairains #ChennaiFloods in December					
ThasanVJ	02-12-2015 00:56	4	1	Accommodation available for 20 ppl in OMRCONTACT 9940980186 #chennairains #chennairainshelp #ChennaiFloods #chennaiweather			#chennairains #chennairainshelp #ChennaiFloods #chennaiweather	671772462158381056	https://twitter.com/ThasanVJ/status/671772462158381056
amritalakshmi1	02-12-2015 00:56	1	0	Accomodation at Velachery! #chennairains #ChennaiFloods #Chennai #ChennaiRainsHelp https:// twitter.com/YOGEZZZ/status /671769687357825024 			#chennairains #ChennaiFloods #Chennai #ChennaiRainsHelp	671772459633352704	https://twitter.com/amritalakshmi1/status/671772459633352704
aneesactor	02-12-2015 00:56	0	0	Since I have seen many people posting many photos of snakes entering houses during #chennaifloods thought of... http:// fb.me/3ISBNC2HD			#chennaifloods	671772437839806465	https://twitter.com/aneesactor/status/671772437839806465
AdityaRajKaul	02-12-2015 00:56	43	36	Moving image. An injured dog being rescued to safety amidst worse #ChennaiFloods today. That's the spirit. Respect! pic.twitter.com/ryp0txaPMq			#ChennaiFloods	671772426762477568	https://twitter.com/AdityaRajKaul/status/671772426762477568
realSatish	02-12-2015 00:56	0	0	Rains pouring with high intensity. Afraid to go to sleep fearing tomorrow morning's fury. #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671772414766800896	https://twitter.com/realSatish/status/671772414766800896
p_murali	02-12-2015 00:56	0	0	list of people who have opened their homes to the stranded					
PahaadiTweeter	02-12-2015 00:56	0	0	Food -> Help available -> Fayyaz Ali Saidapet . Chennai 9710433333 #Chennairains #Chennairainshelp #ChennaiFloods			#Chennairains #Chennairainshelp #ChennaiFloods	671772408773148672	https://twitter.com/PahaadiTweeter/status/671772408773148672
rafa_rkx	02-12-2015 00:56	0	0	#chennairains #ChennaiFloods foods ready call ccccc https:// twitter.com/onlynikil/stat us/671738518020886528 			#chennairains #ChennaiFloods	671772397305905152	https://twitter.com/rafa_rkx/status/671772397305905152
Alive_to_LOVE	02-12-2015 00:56	0	0	#chennairains #ChennaiFloods Can any of u in chennai say how is rain pouring ryt now?? Is there any sign to stop or slow down?? Sad of u al			#chennairains #ChennaiFloods	671772380260208640	https://twitter.com/Alive_to_LOVE/status/671772380260208640
INDIANARMY14	02-12-2015 00:56	4	1	People hit by heavy rainfall in Tamil Nadu & Puducherry may dial NDRF helplines 011-24363260 & +919711077372 #ChennaiFloods #chennairains			#ChennaiFloods #chennairains	671772294629298176	https://twitter.com/INDIANARMY14/status/671772294629298176
Tamiilan	02-12-2015 00:56	1	0	An IT company in OMR #chennairains #ChennaiFloods pic.twitter.com/kP4FxHw6cI			#chennairains #ChennaiFloods	671772256884752384	https://twitter.com/Tamiilan/status/671772256884752384
jaymukherji	02-12-2015 00:56	4	0	@PoojaMissra #chennairains #Chennai Army Helpline 9840295100 #PrayforChennai #ChennaiFloods		@PoojaMissra	#chennairains #Chennai #PrayforChennai #ChennaiFloods	671772250736062468	https://twitter.com/jaymukherji/status/671772250736062468
rafa_rkx	02-12-2015 00:55	0	0	#chennairains #ChennaiFloods guys very careful https:// twitter.com/dhanyarajendra n/status/671771013902827520 			#chennairains #ChennaiFloods	671772206578294785	https://twitter.com/rafa_rkx/status/671772206578294785
ArunPrat	02-12-2015 00:55	0	0	Rains hav calmed dwn a bit					
shyam_badbadwal	02-12-2015 00:55	3	0	God pls show some mercy. We got our lesson &will take steps to protect the environment. #plsdonotraininchennai #chennairains #ChennaiFloods			#plsdonotraininchennai #chennairains #ChennaiFloods	671772155802062848	https://twitter.com/shyam_badbadwal/status/671772155802062848
amritalakshmi1	02-12-2015 00:55	0	0	People stuck at KK Nagar please contact below number! #chennairains #ChennaiFloods https:// twitter.com/am_venkatesh/s tatus/671769802428387328 			#chennairains #ChennaiFloods	671772109610328065	https://twitter.com/amritalakshmi1/status/671772109610328065
Qasimization	02-12-2015 00:55	0	0	May God save you all. #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671772086839484416	https://twitter.com/Qasimization/status/671772086839484416
LoyalStag	02-12-2015 00:55	1	0	For Phone recharge help in Chennai. #chennairains #PrayforChennai #ChennaiFloods https:// twitter.com/anbknaga/statu s/671756274757857280 			#chennairains #PrayforChennai #ChennaiFloods	671772047370948608	https://twitter.com/LoyalStag/status/671772047370948608
Tamiilan	02-12-2015 00:55	0	0	BUS is not a exception for chennai rain #chennairains #ChennaiFloods pic.twitter.com/L6KXnbqvHV			#chennairains #ChennaiFloods	671772041087848449	https://twitter.com/Tamiilan/status/671772041087848449
boopalm	02-12-2015 00:54	0	0	We request GOVT OF INDIA to take necessary action and save People of Chennai especially south Chennai as more rains forecast #ChennaiFloods			#ChennaiFloods	671771983034507264	https://twitter.com/boopalm/status/671771983034507264
PardesirekhaV	02-12-2015 00:54	4	0	OH MY GOD #ChennaiFloods #Chennai https:// twitter.com/bbcweather/sta tus/671742570993688578 			#ChennaiFloods #Chennai	671771982271221761	https://twitter.com/PardesirekhaV/status/671771982271221761
rafa_rkx	02-12-2015 00:54	1	0	#chennairains #ChennaiFloods https:// twitter.com/Dinu_Akshay/st atus/671771428937707521 			#chennairains #ChennaiFloods	671771954085388288	https://twitter.com/rafa_rkx/status/671771954085388288
Sudhks	02-12-2015 00:54	5	1	Please RT					
suza888	02-12-2015 00:54	75	21	Chennai #Army Helpline is now open!! Call - 9840295100 #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods			#Army #SpreadTheWord #chennaiRainsHelp #chennairains #ChennaiFloods	671771875425431552	https://twitter.com/suza888/status/671771875425431552
lordanubysh	02-12-2015 00:54	1	1	#ChennaiFloods caught in floods.very bad situation...stay away.transportation on its knees.if u got a flight get it changed to banglore.			#ChennaiFloods	671771835126579200	https://twitter.com/lordanubysh/status/671771835126579200
maverickmaharaj	02-12-2015 00:54	0	0	Seeing swift response from #IndianArmy ! #ChennaiFloods https:// twitter.com/MadrasBachelor /status/671769340480327681 			#IndianArmy #ChennaiFloods	671771816134877184	https://twitter.com/maverickmaharaj/status/671771816134877184
BhumishSave	02-12-2015 00:54	3	2	9840295100 Army helpline					
rafa_rkx	02-12-2015 00:54	0	0	#chennairains #ChennaiFloods near camp road help ccc https:// twitter.com/CinemaCalendar /status/671771160653119488 			#chennairains #ChennaiFloods	671771798464106496	https://twitter.com/rafa_rkx/status/671771798464106496
SirJadeja	02-12-2015 00:54	139	17	#ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/venkatluvvy92/ status/671771248435798016 			#ICanAccommodate #chennairains #ChennaiFloods	671771797520580608	https://twitter.com/SirJadeja/status/671771797520580608
TAshokN	02-12-2015 00:54	3	1	RT Nir_27: saranonline 9840295100 Army helpline no is now open #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671771771046109184	https://twitter.com/TAshokN/status/671771771046109184
Payel_Tweets	02-12-2015 00:54	0	0	Humanity still exists somewhere.. Hope no one will misuse #ChennaiFloods https:// twitter.com/Ashwinram14/st atus/671758825804980225 			#ChennaiFloods	671771748820344832	https://twitter.com/Payel_Tweets/status/671771748820344832
shyedafsar	02-12-2015 00:53	0	0	#ChennaiFloods scared very one pic.twitter.com/8HgrlNdQ4T			#ChennaiFloods	671771732642893824	https://twitter.com/shyedafsar/status/671771732642893824
Tweetparry69	02-12-2015 00:53	0	0	Take care Chennai #chennairains #ChennaiFloods pic.twitter.com/eGo8zMRVL5			#chennairains #ChennaiFloods	671771683267678208	https://twitter.com/Tweetparry69/status/671771683267678208
RAM_Vtr	02-12-2015 00:53	5	0	if anyone need any urgent recharge let me know.I can do.					
Vinayakhyundai	02-12-2015 00:53	0	0	#ChennaiRains #ChennaiFloods https:// twitter.com/AnupamkPandey/ status/671770976544165889 			#ChennaiRains #ChennaiFloods	671771609296863232	https://twitter.com/Vinayakhyundai/status/671771609296863232
xnilax	02-12-2015 00:53	1	1	Donate to http://www. rapidresponse.org.in to help those affected by the chennai floods #chennairains #ChennaiFloods #PrayforChennai			#chennairains #ChennaiFloods #PrayforChennai	671771602028072960	https://twitter.com/xnilax/status/671771602028072960
Bol_Sunny	02-12-2015 00:53	0	0	Sathyam					
whinyRoomie	02-12-2015 00:53	0	0	Won't be surprised if ndtv finds some Hindu vs Muslim stories in the chennai floods in next few days #ChennaiFloods			#ChennaiFloods	671771570927464448	https://twitter.com/whinyRoomie/status/671771570927464448
amritalakshmi1	02-12-2015 00:53	0	0	People stuck at Camp Road #chennairains #ChennaiFloods https:// twitter.com/engr_sulthan/s tatus/671770058025234432 			#chennairains #ChennaiFloods	671771513817837568	https://twitter.com/amritalakshmi1/status/671771513817837568
Kabali_Rajini	02-12-2015 00:52	12	0	Gopal (9003096697) can accomodate 5 ppl in Thiruvanmiyur #chennairains #Chennai #chennaifloods #ChennaiRainsHelp			#chennairains #Chennai #chennaifloods #ChennaiRainsHelp	671771487162896385	https://twitter.com/Kabali_Rajini/status/671771487162896385
royapetaravi	02-12-2015 00:52	0	0	@BDUTT do you plan on reporting on #chennaifloods ? National coverage would go a long way in providing support (financial and otherwise)	West Lafayette				
SirJadeja	02-12-2015 00:52	127	13	#ICanAccommodate #chennairains #ChennaiFloods https:// twitter.com/spathak1234/st atus/671748665015341056 			#ICanAccommodate #chennairains #ChennaiFloods	671771430472781824	https://twitter.com/SirJadeja/status/671771430472781824
2011guptashalin	02-12-2015 00:52	1	0	If you are running out of balance					
amritalakshmi1	02-12-2015 00:52	2	1	Help for animals stuck/stranded in rains! #chennairains #ChennaiFloods https:// twitter.com/My_Dhanush/sta tus/671770122298593280 			#chennairains #ChennaiFloods	671771310587015168	https://twitter.com/amritalakshmi1/status/671771310587015168
kann87	02-12-2015 00:52	2	1	Please message to my number 9790238408					
vjxxvj	02-12-2015 00:52	0	0	SRM					
rafa_rkx	02-12-2015 00:52	0	0	#chennairains #ChennaiFloods 20 ppls stay royapetai contact cc https:// twitter.com/reenakristen/s tatus/671755868422057984 			#chennairains #ChennaiFloods	671771253548552192	https://twitter.com/rafa_rkx/status/671771253548552192
p_murali	02-12-2015 00:51	1	0	Need any urgent topup pls share ur no I will do #ChennaiRainsHelp #ChennaiRains #ChennaiFloods			#ChennaiRainsHelp #ChennaiRains #ChennaiFloods	671771133088165888	https://twitter.com/p_murali/status/671771133088165888
RaiAnshul24	02-12-2015 00:51	0	1	Stay strong #chennai ..!! May lord give people strength. #chennairains #ChennaiFloods			#chennai #chennairains #ChennaiFloods	671771031539834880	https://twitter.com/RaiAnshul24/status/671771031539834880
rafa_rkx	02-12-2015 00:50	5	2	#chennairains #ChennaiFloods vadapazlni https:// twitter.com/GovinMaz/statu s/671765402666401792 			#chennairains #ChennaiFloods	671770922760581121	https://twitter.com/rafa_rkx/status/671770922760581121
Draviddict	02-12-2015 00:50	0	0	On the other					
chhodo_yaar	02-12-2015 00:50	0	0	RT my tweets on Chennai please.. May be of some help... #chennairains #ChennaiFloods			#chennairains #ChennaiFloods	671770911297548288	https://twitter.com/chhodo_yaar/status/671770911297548288
Iam_sathis	02-12-2015 00:50	0	0	#chennairains #ChennaiFloods #chennairainshelp https:// twitter.com/InfosysCareers /status/671753743105298432 			#chennairains #ChennaiFloods #chennairainshelp	671770910500642816	https://twitter.com/Iam_sathis/status/671770910500642816
ashwingam	02-12-2015 00:50	0	0	Where were you guys all of you when					
rafa_rkx	02-12-2015 00:50	0	0	#chennairains #ChennaiFloods urappakkam https:// twitter.com/himsini/status /671760813493846016 			#chennairains #ChennaiFloods	671770813347926016	https://twitter.com/rafa_rkx/status/671770813347926016
